Name,Surname,HasA,HasB,Class
Zenio,Wwqmosyo,0,0,1
Zenio,Notfntswl,0,0,1
Pino,Axmgzhskq,0,0,1
Pino,Qamymocyvq,0,0,1
Zenio,Oyti,0,0,1
Zenio,Nfwha,0,0,1
Pino,Cpaojqum,0,0,1
Pino,Cfcyrbji,0,0,1
Pino,Zajfref,0,0,1
Gianni,Obqmdic,0,0,0
Gianni,Csqrkwpr,0,0,0
Carlo,Mkfpym,0,0,0
Zenio,Tcwalknhqi,0,0,1
Carlo,Yosa,0,0,0
Gianni,Uivhhv,0,0,0
Carlo,Ugubawhb,0,0,0
Zenio,Ioodnz,0,0,1
Carlo,Lanhd,0,0,0
Pino,Qjturlx,0,0,1
Gianni,Djptn,0,0,0
Gianni,Mnqmsqwwsw,0,0,0
Carlo,Uaetaioo,0,0,0
Carlo,Gixv,0,0,0
Zenio,Ycfy,0,0,1
Zenio,Fyuyqqmc,0,0,1
Gianni,Rhlcgt,0,0,0
Carlo,Lkydgpmlmj,0,0,0
Zenio,Tqqcgeux,0,0,1
Carlo,Notopbrt,0,0,0
Pino,Kkvjvmsldc,0,0,1
Gianni,Ksggngxfdu,0,0,0
Zenio,Dvsg,0,0,1
Zenio,Ysxq,0,0,1
Pino,Mhst,0,0,1
Gianni,Mfxu,0,0,0
Gianni,Mhyipne,0,0,0
Zenio,Dpbvqvskpb,0,0,1
Gianni,Ywnfwpx,0,0,0
Carlo,Xikg,0,0,0
Pino,Vlxlvue,0,0,1
Zenio,Esehkbkrfv,0,0,1
Gianni,Xmmplgw,0,0,0
Gianni,Ugmw,0,0,0
Gianni,Bvqlpusypx,0,0,0
Carlo,Wpwvw,0,0,0
Gianni,Zissvr,0,0,0
Zenio,Wsynyfi,0,0,1
Carlo,Homdsuz,0,0,0
Pino,Utwxdymzw,0,0,1
Pino,Fvzo,0,0,1
Pino,Wuomorxb,0,0,1
Gianni,Iqfqxtw,0,0,0
Pino,Civfvvv,0,0,1
Carlo,Gaxzjyz,0,0,0
Carlo,Jswddxsa,0,0,0
Zenio,Vfrcznhs,0,0,1
Zenio,Dziehpq,0,0,1
Gianni,Jjhoisbuf,0,0,0
Gianni,Devphm,0,0,0
Gianni,Ptfedtoy,0,0,0
Pino,Qgqaerl,0,0,1
Gianni,Cngwugr,0,0,0
Zenio,Zaxwzyfi,0,0,1
Pino,Mztlp,0,0,1
Carlo,Hbbmdsnd,0,0,0
Pino,Sxuftuaca,0,0,1
Pino,Xcaefsro,0,0,1
Carlo,Uqub,0,0,0
Zenio,Oipcutnzdm,0,0,1
Gianni,Tkboniy,0,0,0
Gianni,Orioepzk,0,0,0
Gianni,Mcgt,0,0,0
Carlo,Xfrzum,0,0,0
Zenio,Vravgh,0,0,1
Zenio,Ttflyrlqea,0,0,1
Gianni,Fsadmttv,0,0,0
Zenio,Iytrh,0,0,1
Pino,Pcaez,0,0,1
Zenio,Mkyl,0,0,1
Zenio,Wxiyojox,0,0,1
Zenio,Xohueuog,0,0,1
Carlo,Iqwntstu,0,0,0
Carlo,Eooejnnuw,0,0,0
Gianni,Cfpsq,0,0,0
Carlo,Urxe,0,0,0
Carlo,Swrp,0,0,0
Pino,Jjbyuegpzg,0,0,1
Carlo,Rwerjgi,0,0,0
Gianni,Mdkxfxolnh,0,0,0
Zenio,Gpptxx,0,0,1
Pino,Agnxwm,0,0,1
Zenio,Opiecswugp,0,0,1
Pino,Loryeqgfw,0,0,1
Pino,Jdfehbvmmx,0,0,1
Gianni,Ewzeiffh,0,0,0
Zenio,Oowyu,0,0,1
Carlo,Wbsfppijd,0,0,0
Gianni,Kzpdntckn,0,0,0
Carlo,Kghsxk,0,0,0
Carlo,Ppqumb,0,0,0
Pino,Pgxkp,0,0,1
Gianni,Pvzueavt,0,0,0
Zenio,Rhjy,0,0,1
Pino,Tmxf,0,0,1
Carlo,Onkptal,0,0,0
Pino,Uhjbxmhf,0,0,1
Carlo,Xzsgdthx,0,0,0
Gianni,Fvqupxbw,0,0,0
Gianni,Cnjm,0,0,0
Pino,Icocuwu,0,0,1
Carlo,Hmrsya,0,0,0
Pino,Kqupqkd,0,0,1
Pino,Wvfyjsx,0,0,1
Gianni,Hkhbh,0,0,0
Pino,Mgcidgx,0,0,1
Carlo,Elwlhof,0,0,0
Carlo,Rzlp,0,0,0
Carlo,Bfsftfefov,0,0,0
Gianni,Efttqhyqpi,0,0,0
Zenio,Artnbngwi,0,0,1
Zenio,Xaxzyx,0,0,1
Carlo,Ejkmtn,0,0,0
Gianni,Qylq,0,0,0
Pino,Zuayapz,0,0,1
Gianni,Uhkctvknf,0,0,0
Carlo,Gvcmeahwt,0,0,0
Gianni,Ulafb,0,0,0
Gianni,Tcyicwg,0,0,0
Zenio,Iyszcnvo,0,0,1
Gianni,Ckliveg,0,0,0
Zenio,Lpbpopb,0,0,1
Carlo,Xbdrysy,0,0,0
Pino,Betpslk,0,0,1
Pino,Hbblrrrcgc,0,0,1
Carlo,Qfraabrs,0,0,0
Zenio,Buhxdz,0,0,1
Carlo,Hmedfxdlfr,0,0,0
Pino,Oyam,0,0,1
Pino,Pthovwbm,0,0,1
Zenio,Lybkyuaiv,0,0,1
Gianni,Mpffp,0,0,0
Pino,Mmogranrsp,0,0,1
Carlo,Ohknz,0,0,0
Gianni,Njmgnzc,0,0,0
Carlo,Azvpihrswq,0,0,0
Carlo,Ecgvpejkk,0,0,0
Gianni,Jbsjydfvb,0,0,0
Zenio,Ajtcalxdjt,0,0,1
Carlo,Ocpgrdr,0,0,0
Gianni,Mdxim,0,0,0
Gianni,Ycwxs,0,0,0
Zenio,Sriexvaas,0,0,1
Pino,Oervhbfv,0,0,1
Carlo,Iljp,0,0,0
Pino,Gfdumdmx,0,0,1
Zenio,Ywcjwgp,0,0,1
Zenio,Zductb,0,0,1
Gianni,Chgpfca,0,0,0
Zenio,Dnpjk,0,0,1
Gianni,Xsskfwv,0,0,0
Carlo,Crwexryhw,0,0,0
Zenio,Hportj,0,0,1
Gianni,Uvpjg,0,0,0
Carlo,Kgzzatkgmm,0,0,0
Gianni,Spnhi,0,0,0
Gianni,Oqedv,0,0,0
Pino,Ezek,0,0,1
Zenio,Pncjdbwam,0,0,1
Pino,Bshvsibss,0,0,1
Zenio,Potaapzjb,0,0,1
Pino,Cegb,0,0,1
Zenio,Zzrrkoubmz,0,0,1
Pino,Lpuznguf,0,0,1
Gianni,Wdlmx,0,0,0
Pino,Ecidiuws,0,0,1
Zenio,Bttiyok,0,0,1
Carlo,Smjnxoztwx,0,0,0
Gianni,Dthnwiq,0,0,0
Carlo,Iibpq,0,0,0
Pino,Zarjbo,0,0,1
Carlo,Zqbucolf,0,0,0
Carlo,Brvidae,0,0,0
Gianni,Nfiegmhr,0,0,0
Carlo,Kiqawybfew,0,0,0
Gianni,Ycpx,0,0,0
Gianni,Nufn,0,0,0
Carlo,Hxpiashu,0,0,0
Zenio,Aahsat,0,0,1
Gianni,Sugrawztoi,0,0,0
Zenio,Amyjdw,0,0,1
Pino,Pngmgmgual,0,0,1
Zenio,Izioguviza,0,0,1
Zenio,Nfstddz,0,0,1
Carlo,Czpertadz,0,0,0
Zenio,Csrltcb,0,0,1
Gianni,Txeb,0,0,0
Gianni,Vtgfheid,0,0,0
Gianni,Lyoncxvbg,0,0,0
Zenio,Unwo,0,0,1
Pino,Ippk,0,0,1
Carlo,Ntlylmls,0,0,0
Pino,Bbpyymztg,0,0,1
Pino,Fnnrlevdf,0,0,1
Pino,Aqfu,0,0,1
Carlo,Vsybrmvorv,0,0,0
Carlo,Hxkiper,0,0,0
Pino,Jbgric,0,0,1
Gianni,Zprg,0,0,0
Pino,Rjzxhsn,0,0,1
Gianni,Ulcj,0,0,0
Pino,Ksgrujaje,0,0,1
Zenio,Dsmamq,0,0,1
Carlo,Nnnqvaowk,0,0,0
Gianni,Iwszv,0,0,0
Carlo,Judjmduvl,0,0,0
Pino,Qwzjkq,0,0,1
Carlo,Lgovgxycpg,0,0,0
Carlo,Hqhg,0,0,0
Zenio,Imhtau,0,0,1
Carlo,Vizruqm,0,0,0
Zenio,Bngfhbt,0,0,1
Carlo,Fkkeu,0,0,0
Carlo,Mtzcu,0,0,0
Pino,Cxubzvei,0,0,1
Zenio,Qcsz,0,0,1
Gianni,Pojpqmpoxc,0,0,0
Gianni,Wrldmtqix,0,0,0
Pino,Cnasan,0,0,1
Carlo,Vavvukk,0,0,0
Zenio,Yiuegak,0,0,1
Gianni,Bdfgvsetq,0,0,0
Zenio,Sqbxzog,0,0,1
Zenio,Xbzc,0,0,1
Carlo,Yqfcfpht,0,0,0
Gianni,Tnhlove,0,0,0
Gianni,Xpbzqok,0,0,0
Carlo,Ichq,0,0,0
Zenio,Xmdmt,0,0,1
Carlo,Thqedlk,0,0,0
Zenio,Phskls,0,0,1
Gianni,Wbge,0,0,0
Carlo,Uegmv,0,0,0
Carlo,Gclufklp,0,0,0
Zenio,Noqw,0,0,1
Pino,Vfyts,0,0,1
Pino,Ekosjw,0,0,1
Pino,Ixpujhh,0,0,1
Carlo,Xamcea,0,0,0
Zenio,Exrdhsa,0,0,1
Pino,Xldri,0,0,1
Zenio,Avag,0,0,1
Carlo,Zqvgmzfv,0,0,0
Zenio,Pkbpy,0,0,1
Carlo,Tcavbdeq,0,0,0
Pino,Vtum,0,0,1
Pino,Idtfzhobt,0,0,1
Carlo,Utgqlf,0,0,0
Zenio,Smmsmofexe,0,0,1
Carlo,Zutwryolr,0,0,0
Carlo,Qtgqvuog,0,0,0
Pino,Eigdqrlwf,0,0,1
Zenio,Rhdcj,0,0,1
Zenio,Eaayf,0,0,1
Pino,Ksmclk,0,0,1
Zenio,Qkwniirw,0,0,1
Carlo,Uavfatj,0,0,0
Zenio,Vqkqoi,0,0,1
Carlo,Wezivpl,0,0,0
Carlo,Jrnkywwby,0,0,0
Pino,Qttyqeb,0,0,1
Zenio,Htwqebblvi,0,0,1
Zenio,Mejznejdn,0,0,1
Zenio,Qeao,0,0,1
Carlo,Cinypen,0,0,0
Pino,Qqkrrd,0,0,1
Carlo,Eiysmpldf,0,0,0
Carlo,Kcxvu,0,0,0
Pino,Kbwmwf,0,0,1
Pino,Pybyjurbse,0,0,1
Zenio,Jfyzkzjgr,0,0,1
Zenio,Ezwddqly,0,0,1
Pino,Ivzz,0,0,1
Zenio,Ytxkhk,0,0,1
Gianni,Tllubdgb,0,0,0
Gianni,Afbyxl,0,0,0
Pino,Viiyhsxo,0,0,1
Zenio,Vwpq,0,0,1
Pino,Gogo,0,0,1
Carlo,Zydnzwwb,0,0,0
Carlo,Dydovbw,0,0,0
Gianni,Rgxrdrif,0,0,0
Pino,Jxxqi,0,0,1
Carlo,Vdpctwdyk,0,0,0
Zenio,Hhddl,0,0,1
Carlo,Bhulhz,0,0,0
Zenio,Znqlr,0,0,1
Zenio,Uvqawsqgub,0,0,1
Zenio,Ssgmc,0,0,1
Carlo,Wkvg,0,0,0
Carlo,Ksiro,0,0,0
Pino,Oeyr,0,0,1
Zenio,Rouetrlfck,0,0,1
Carlo,Wjghplopd,0,0,0
Zenio,Khxmdujtt,0,0,1
Carlo,Funalmu,0,0,0
Gianni,Uipvfhag,0,0,0
Gianni,Ueotan,0,0,0
Pino,Cisyo,0,0,1
Gianni,Kyzrd,0,0,0
Pino,Revwbwlhwr,0,0,1
Zenio,Uxdfwvt,0,0,1
Carlo,Ktdujafh,0,0,0
Pino,Wvmdwkhx,0,0,1
Carlo,Ilwnsq,0,0,0
Zenio,Rntyfj,0,0,1
Zenio,Aaywt,0,0,1
Gianni,Omaznue,0,0,0
Gianni,Obozq,0,0,0
Pino,Kijxdffzcm,0,0,1
Zenio,Xpjadugo,0,0,1
Pino,Ceruwdevr,0,0,1
Carlo,Pesvrdizws,0,0,0
Gianni,Zgphi,0,0,0
Zenio,Idfbbqor,0,0,1
Zenio,Dpwu,0,0,1
Zenio,Kqcwbhdqdo,0,0,1
Gianni,Ygpnkynl,0,0,0
Carlo,Zbaq,0,0,0
Gianni,Juooaaxq,0,0,0
Carlo,Welirhv,0,0,0
Carlo,Mkmu,0,0,0
Zenio,Orlzfko,0,0,1
Carlo,Nxtrxrmnp,0,0,0
Pino,Ysqpg,0,0,1
Gianni,Qtiw,0,0,0
Gianni,Mvmnlp,0,0,0
Carlo,Uskcyeblxn,0,0,0
Pino,Aoqxzbod,0,0,1
Carlo,Bvks,0,0,0
Zenio,Xjfcxwlqzf,0,0,1
Gianni,Ttobdk,0,0,0
Carlo,Mdbgmtu,0,0,0
Pino,Kxple,0,0,1
Carlo,Gvauuhrx,0,0,0
Carlo,Kvvmn,0,0,0
Gianni,Lkyp,0,0,0
Pino,Kneohysgb,0,0,1
Pino,Ujayid,0,0,1
Zenio,Znhlw,0,0,1
Carlo,Xzvanp,0,0,0
Carlo,Vbkkyiukaj,0,0,0
Gianni,Lukmf,0,0,0
Pino,Oyair,0,0,1
Carlo,Xcvol,0,0,0
Zenio,Paejlmdqhk,0,0,1
Pino,Egjgvy,0,0,1
Pino,Icuwn,0,0,1
Gianni,Psxwopk,0,0,0
Zenio,Azuogqvc,0,0,1
Carlo,Ervrcah,0,0,0
Pino,Xswdcicay,0,0,1
Gianni,Bgngncpdqv,0,0,0
Zenio,Nihovffz,0,0,1
Gianni,Qoyo,0,0,0
Zenio,Epvk,0,0,1
Pino,Hkvsaffon,0,0,1
Zenio,Gagjtjopq,0,0,1
Gianni,Xtsrqa,0,0,0
Gianni,Avastgv,0,0,0
Gianni,Grlka,0,0,0
Gianni,Tpnxcwv,0,0,0
Carlo,Zkcfxs,0,0,0
Carlo,Jtkjcsnwq,0,0,0
Pino,Ecjabm,0,0,1
Carlo,Ucgzi,0,0,0
Pino,Knonaqo,0,0,1
Pino,Zrveqgor,0,0,1
Carlo,Bgrrcrix,0,0,0
Zenio,Ikwbakui,0,0,1
Pino,Eupr,0,0,1
Carlo,Bynwuf,0,0,0
Gianni,Rihqewh,0,0,0
Carlo,Djaybwv,0,0,0
Pino,Aclnbery,0,0,1
Zenio,Breretn,0,0,1
Carlo,Lzknztcw,0,0,0
Zenio,Hwnmsv,0,0,1
Carlo,Pswwforwij,0,0,0
Carlo,Ahtsyflzfv,0,0,0
Pino,Lieywpgi,0,0,1
Gianni,Gbuijfg,0,0,0
Carlo,Yojjzgpdy,0,0,0
Pino,Ejdrkrdgxx,0,0,1
Carlo,Asvzcor,0,0,0
Gianni,Mlhh,0,0,0
Pino,Lducximumz,0,0,1
Pino,Rrfrmnsr,0,0,1
Zenio,Ddycs,0,0,1
Gianni,Cfqh,0,0,0
Carlo,Jvpplnyyb,0,0,0
Pino,Flphi,0,0,1
Pino,Hryn,0,0,1
Pino,Tvoapmi,0,0,1
Zenio,Thwcxukehi,0,0,1
Carlo,Btwtouvfn,0,0,0
Gianni,Iudfpwrt,0,0,0
Pino,Fzwvhj,0,0,1
Gianni,Aobb,0,0,0
Gianni,Swsympxwvb,0,0,0
Pino,Hnrgnbf,0,0,1
Gianni,Okgx,0,0,0
Gianni,Vyjrb,0,0,0
Carlo,Btxrjnp,0,0,0
Pino,Muyt,0,0,1
Carlo,Yasspy,0,0,0
Carlo,Rsxlakhzp,0,0,0
Pino,Atxdpo,0,0,1
Gianni,Reupuj,0,0,0
Zenio,Routrkgqs,0,0,1
Carlo,Axmdtxv,0,0,0
Gianni,Jlfgn,0,0,0
Carlo,Azjepth,0,0,0
Pino,Juqj,0,0,1
Gianni,Opfxiquv,0,0,0
Gianni,Qohsbxnm,0,0,0
Gianni,Xbpipbrpu,0,0,0
Pino,Yrczx,0,0,1
Gianni,Rzhu,0,0,0
Zenio,Vohj,0,0,1
Gianni,Kjdhf,0,0,0
Gianni,Fffcfoq,0,0,0
Zenio,Mlcl,0,0,1
Pino,Cgoyaqvlk,0,0,1
Zenio,Xtwoenbs,0,0,1
Carlo,Kvemgh,0,0,0
Gianni,Ximkuisssj,0,0,0
Gianni,Ujmdayd,0,0,0
Gianni,Ssllktnj,0,0,0
Gianni,Tjxvymhua,0,0,0
Zenio,Jhxhfkcdr,0,0,1
Gianni,Prjrbjnqn,0,0,0
Zenio,Fnkguunl,0,0,1
Carlo,Juxofaa,0,0,0
Zenio,Imiv,0,0,1
Carlo,Hgpem,0,0,0
Carlo,Xybyaufemi,0,0,0
Pino,Juzjnkxwn,0,0,1
Gianni,Oowyu,0,0,0
Gianni,Kphmc,0,0,0
Gianni,Cbwfyjvfxh,0,0,0
Carlo,Uqkizwqr,0,0,0
Carlo,Gsgixjxp,0,0,0
Carlo,Mlrhlb,0,0,0
Carlo,Gknoxw,0,0,0
Pino,Khxdnzi,0,0,1
Pino,Hqliauwfjz,0,0,1
Gianni,Hyvefy,0,0,0
Zenio,Yukpfdrgjq,0,0,1
Zenio,Wmymvv,0,0,1
Zenio,Qxslglb,0,0,1
Carlo,Rnhzubpxv,0,0,0
Gianni,Nrjxyo,0,0,0
Zenio,Tiexymuva,0,0,1
Gianni,Rjwpfc,0,0,0
Zenio,Prwldpkjow,0,0,1
Gianni,Gntkrvajf,0,0,0
Gianni,Eowpt,0,0,0
Gianni,Orytixw,0,0,0
Gianni,Xstpogvfyd,0,0,0
Zenio,Dasfg,0,0,1
Zenio,Hsoxmpj,0,0,1
Gianni,Mcfpgxbfke,0,0,0
Carlo,Hpmaktzvt,0,0,0
Pino,Vptmmt,0,0,1
Gianni,Cotqg,0,0,0
Pino,Qxlcx,0,0,1
Gianni,Ekjnqaaqm,0,0,0
Gianni,Qakqwbfrra,0,0,0
Gianni,Wzwcil,0,0,0
Pino,Fmgg,0,0,1
Carlo,Zuqzkfazq,0,0,0
Pino,Vqdznk,0,0,1
Gianni,Mtiiimbrxj,0,0,0
Pino,Gkleoe,0,0,1
Pino,Vnttxr,0,0,1
Gianni,Crqey,0,0,0
Zenio,Chijmdio,0,0,1
Gianni,Nclqgz,0,0,0
Pino,Ohsnnfe,0,0,1
Carlo,Efpkvk,0,0,0
Carlo,Ozeruc,0,0,0
Pino,Qvtque,0,0,1
Gianni,Jbngokh,0,0,0
Carlo,Gntdxf,0,0,0
Pino,Wzoce,0,0,1
Gianni,Nepmmqdjjl,0,0,0
Pino,Flxtm,0,0,1
Pino,Rarvz,0,0,1
Gianni,Ezudvhbeeo,0,0,0
Carlo,Ofhqm,0,0,0
Pino,Jjwfbix,0,0,1
Carlo,Rbjtdesd,0,0,0
Gianni,Cfzkj,0,0,0
Gianni,Qylx,0,0,0
Carlo,Sxrxtv,0,0,0
Pino,Clvows,0,0,1
Zenio,Gswltlqnv,0,0,1
Zenio,Aijdkdzof,0,0,1
Carlo,Usbrhdr,0,0,0
Pino,Ixxcfwvy,0,0,1
Gianni,Obkezczx,0,0,0
Carlo,Buovi,0,0,0
Gianni,Iiwrmwoh,0,0,0
Carlo,Wavrglcfpm,0,0,0
Pino,Yxlm,0,0,1
Zenio,Zaxnavykxz,0,0,1
Zenio,Ufipqtwzim,0,0,1
Zenio,Xmnbaetm,0,0,1
Zenio,Wpbeuqmzhp,0,0,1
Pino,Nrue,0,0,1
Zenio,Dwyvcrrfwn,0,0,1
Gianni,Bquivz,0,0,0
Gianni,Ioothusw,0,0,0
Pino,Rpqtwkwgs,0,0,1
Carlo,Ojopruvff,0,0,0
Zenio,Skymr,0,0,1
Gianni,Rtrluxexf,0,0,0
Carlo,Lxyshwg,0,0,0
Zenio,Jwvcfph,0,0,1
Pino,Vorq,0,0,1
Gianni,Ixvzsd,0,0,0
Carlo,Nxdssquc,0,0,0
Pino,Knxmsou,0,0,1
Carlo,Eefwz,0,0,0
Zenio,Cmwb,0,0,1
Pino,Leemzccdrf,0,0,1
Gianni,Cqprb,0,0,0
Gianni,Ymqz,0,0,0
Pino,Drnaqjfh,0,0,1
Carlo,Zoetau,0,0,0
Pino,Ruzlj,0,0,1
Carlo,Ilujsbrb,0,0,0
Gianni,Wqhjusag,0,0,0
Zenio,Aaiy,0,0,1
Pino,Hanpklc,0,0,1
Zenio,Tjsvhj,0,0,1
Zenio,Fhnnr,0,0,1
Zenio,Phfpqnuudw,0,0,1
Carlo,Wqtiha,0,0,0
Pino,Fuqkro,0,0,1
Carlo,Ktkxywh,0,0,0
Gianni,Mtcwyxs,0,0,0
Zenio,Gxhlrodcmz,0,0,1
Zenio,Qwki,0,0,1
Carlo,Epcsrf,0,0,0
Zenio,Jgqi,0,0,1
Pino,Yvemw,0,0,1
Carlo,Fexfhislr,0,0,0
Carlo,Unaxm,0,0,0
Carlo,Nflxozovkf,0,0,0
Carlo,Cmgohlrg,0,0,0
Zenio,Wuvxmndawy,0,0,1
Gianni,Uuqptnwlhs,0,0,0
Zenio,Wktdetxbut,0,0,1
Gianni,Eowp,0,0,0
Zenio,Tkalimm,0,0,1
Zenio,Yykw,0,0,1
Gianni,Ywta,0,0,0
Pino,Tqnzxx,0,0,1
Gianni,Cvwx,0,0,0
Pino,Vwmgh,0,0,1
Zenio,Zyai,0,0,1
Carlo,Jtjzig,0,0,0
Carlo,Mtonxo,0,0,0
Carlo,Faztb,0,0,0
Carlo,Gagweaecy,0,0,0
Pino,Ztjwryzp,0,0,1
Carlo,Qfacvxmkz,0,0,0
Carlo,Dqijuohklo,0,0,0
Pino,Ywngzpko,0,0,1
Zenio,Bfarcre,0,0,1
Pino,Mjmpf,0,0,1
Zenio,Fsayytddsh,0,0,1
Zenio,Xdpvtlsvgf,0,0,1
Gianni,Wonqt,0,0,0
Zenio,Fhvlq,0,0,1
Carlo,Vgqcofe,0,0,0
Carlo,Lyyqewxam,0,0,0
Gianni,Gseoiww,0,0,0
Zenio,Yadkipmd,0,0,1
Pino,Aybo,0,0,1
Carlo,Duccpuq,0,0,0
Gianni,Ztdusgvrv,0,0,0
Pino,Mfpyzfkmy,0,0,1
Carlo,Hwbal,0,0,0
Gianni,Qqghdyt,0,0,0
Carlo,Qemy,0,0,0
Zenio,Dxgwpunor,0,0,1
Carlo,Aeiemsr,0,0,0
Carlo,Eslwqagqlm,0,0,0
Carlo,Zuyxlb,0,0,0
Gianni,Xtptebfej,0,0,0
Zenio,Lfgaxh,0,0,1
Zenio,Cuxjubn,0,0,1
Gianni,Ixuxf,0,0,0
Gianni,Qwwujze,0,0,0
Carlo,Nsgejbgr,0,0,0
Carlo,Vvsqgzvhs,0,0,0
Gianni,Yxxo,0,0,0
Zenio,Chsauyiapq,0,0,1
Gianni,Knmlcdfhs,0,0,0
Carlo,Stdltdy,0,0,0
Gianni,Hiellpitn,0,0,0
Carlo,Rdtwmkl,0,0,0
Gianni,Ndqwi,0,0,0
Pino,Yukpfdrgjq,0,0,1
Gianni,Cntwzjrk,0,0,0
Gianni,Mrcx,0,0,0
Zenio,Firgwx,0,0,1
Pino,Kmrhwme,0,0,1
Carlo,Dyjzlc,0,0,0
Gianni,Tummyh,0,0,0
Carlo,Zcod,0,0,0
Zenio,Wcixlhixq,0,0,1
Gianni,Emnt,0,0,0
Zenio,Aezxlq,0,0,1
Pino,Hymc,0,0,1
Carlo,Aovw,0,0,0
Zenio,Aseyjqqwma,0,0,1
Gianni,Qgxybvi,0,0,0
Zenio,Ttaic,0,0,1
Zenio,Xibdtfniam,0,0,1
Gianni,Eeehutaksr,0,0,0
Carlo,Ztcpkggqcu,0,0,0
Pino,Cszdrbiv,0,0,1
Pino,Smrtyneq,0,0,1
Carlo,Ridczj,0,0,0
Gianni,Tgkzbsft,0,0,0
Pino,Qmvqlbw,0,0,1
Gianni,Qvdrq,0,0,0
Carlo,Gbulivn,0,0,0
Zenio,Balcet,0,0,1
Zenio,Thscnr,0,0,1
Carlo,Wsiyzxcqbq,0,0,0
Gianni,Fvcfe,0,0,0
Zenio,Fsjnwvwpx,0,0,1
Gianni,Vnseumecv,0,0,0
Carlo,Tfgysyat,0,0,0
Carlo,Qheknk,0,0,0
Pino,Yapnsr,0,0,1
Zenio,Zpuot,0,0,1
Carlo,Vyobv,0,0,0
Gianni,Xecmxq,0,0,0
Carlo,Jinhpl,0,0,0
Carlo,Hanuflauf,0,0,0
Pino,Tuylffznqp,0,0,1
Gianni,Dxel,0,0,0
Gianni,Ypqwkwrwi,0,0,0
Gianni,Behdbwm,0,0,0
Gianni,Dbsywooxj,0,0,0
Pino,Frgvpez,0,0,1
Zenio,Grlwwjdb,0,0,1
Gianni,Qpevxo,0,0,0
Carlo,Anlc,0,0,0
Carlo,Ftvsvwidl,0,0,0
Pino,Uidonx,0,0,1
Gianni,Gyxbhweme,0,0,0
Gianni,Yabzfaao,0,0,0
Gianni,Oqajg,0,0,0
Gianni,Tldcyoyms,0,0,0
Carlo,Xjpsmwu,0,0,0
Carlo,Jzwp,0,0,0
Pino,Nduuzcjp,0,0,1
Zenio,Ibvoqm,0,0,1
Pino,Zovjgqw,0,0,1
Zenio,Ccxbffzr,0,0,1
Pino,Jqia,0,0,1
Zenio,Jpnlbg,0,0,1
Gianni,Hscay,0,0,0
Carlo,Zxutnrl,0,0,0
Zenio,Oxclwxds,0,0,1
Zenio,Elaoyg,0,0,1
Pino,Xycr,0,0,1
Zenio,Ytpdwm,0,0,1
Carlo,Lkbxzfqqa,0,0,0
Pino,Dilmzso,0,0,1
Pino,Bqsodp,0,0,1
Pino,Nkcbui,0,0,1
Carlo,Uhqbkchx,0,0,0
Carlo,Ggxiwdyyp,0,0,0
Carlo,Yccfbp,0,0,0
Zenio,Jvyfmisyne,0,0,1
Gianni,Dwifln,0,0,0
Pino,Vopd,0,0,1
Gianni,Wtvbvui,0,0,0
Pino,Qhlfjapxw,0,0,1
Pino,Rdtlpblj,0,0,1
Carlo,Xknvvyogz,0,0,0
Carlo,Ptdqlhk,0,0,0
Gianni,Iveg,0,0,0
Gianni,Yxelwqmacx,0,0,0
Carlo,Mruqjpzla,0,0,0
Gianni,Ruplyd,0,0,0
Gianni,Axns,0,0,0
Pino,Ciwl,0,0,1
Pino,Klqibnexm,0,0,1
Zenio,Lyor,0,0,1
Pino,Fjsxyorb,0,0,1
Zenio,Dquees,0,0,1
Pino,Rdtleh,0,0,1
Pino,Pkmiuvq,0,0,1
Zenio,Vboet,0,0,1
Pino,Kkdulp,0,0,1
Carlo,Albgulmlh,0,0,0
Carlo,Vylpwh,0,0,0
Zenio,Upcbnjcuz,0,0,1
Gianni,Ofhqoyt,0,0,0
Gianni,Ieaqms,0,0,0
Zenio,Ufpx,0,0,1
Carlo,Wtxb,0,0,0
Zenio,Fhmndpoy,0,0,1
Zenio,Vnueupoqxq,0,0,1
Pino,Gplmpeef,0,0,1
Zenio,Filtkci,0,0,1
Pino,Ztrmcmxz,0,0,1
Zenio,Apvh,0,0,1
Pino,Ezaqzijopx,0,0,1
Pino,Pqcf,0,0,1
Gianni,Hvnthwixv,0,0,0
Carlo,Tyulilkno,0,0,0
Gianni,Foqgmz,0,0,0
Gianni,Nxtbuxjj,0,0,0
Pino,Uxzcnzp,0,0,1
Carlo,Emdllfw,0,0,0
Gianni,Ppxvlvev,0,0,0
Zenio,Vgnn,0,0,1
Gianni,Duwkydivjf,0,0,0
Gianni,Jijchlk,0,0,0
Carlo,Cfyzzxbmz,0,0,0
Gianni,Cihix,0,0,0
Gianni,Pwmnl,0,0,0
Pino,Apvbgznfj,0,0,1
Gianni,Dcqwzuq,0,0,0
Carlo,Tevwwnlnh,0,0,0
Gianni,Evirszzw,0,0,0
Carlo,Xnexsnx,0,0,0
Pino,Ixric,0,0,1
Carlo,Ozvmrxduiw,0,0,0
Pino,Eusjzklaqj,0,0,1
Pino,Dncqcjyoub,0,0,1
Gianni,Ckmwrfbxn,0,0,0
Zenio,Pysmdc,0,0,1
Carlo,Zyiop,0,0,0
Gianni,Nkpaxwzhsc,0,0,0
Zenio,Nesqtplfxs,0,0,1
Zenio,Mvuog,0,0,1
Pino,Wezlhpgkl,0,0,1
